x1,x2,x3,x4,x5,x6,x7,x8,x9,y
39,1,46.0,0,1-2 Year,Yes,15379.0,60.0,120,0
47,1,36.0,0,1-2 Year,Yes,28592.0,26.0,28,0
32,1,35.0,1,< 1 Year,No,31739.0,152.0,47,0
59,1,46.0,1,1-2 Year,No,18719.0,11.0,204,0
22,1,46.0,1,< 1 Year,No,31856.0,152.0,266,0
44,1,28.0,0,1-2 Year,Yes,39873.0,26.0,44,1
27,1,41.0,1,< 1 Year,No,23983.0,152.0,265,0
23,1,30.0,1,< 1 Year,Yes,26574.0,26.0,276,0
48,1,1.0,0,1-2 Year,Yes,2630.0,26.0,155,1
47,1,34.0,1,1-2 Year,No,41336.0,26.0,283,0
25,1,29.0,1,< 1 Year,No,30730.0,152.0,202,0
45,1,8.0,0,1-2 Year,Yes,45847.0,26.0,45,0
36,1,10.0,0,1-2 Year,Yes,26078.0,26.0,11,1
31,1,28.0,0,< 1 Year,Yes,48674.0,124.0,170,0
39,1,17.0,1,1-2 Year,No,31951.0,160.0,168,0
38,1,28.0,0,1-2 Year,Yes,41708.0,124.0,206,1
25,1,21.0,1,< 1 Year,No,26560.0,152.0,29,0
50,1,17.0,0,1-2 Year,Yes,35075.0,124.0,43,1
31,1,46.0,0,< 1 Year,Yes,20984.0,160.0,266,0
58,1,28.0,0,1-2 Year,Yes,30563.0,122.0,200,0
21,1,11.0,1,< 1 Year,No,34488.0,160.0,204,0
24,1,2.0,0,< 1 Year,No,32184.0,160.0,75,0
28,1,18.0,1,< 1 Year,No,30457.0,152.0,127,0
21,1,8.0,1,< 1 Year,No,56494.0,160.0,286,0
56,1,25.0,0,1-2 Year,Yes,20500.0,26.0,102,0
20,1,3.0,0,< 1 Year,Yes,47481.0,160.0,269,0
33,1,21.0,1,< 1 Year,No,18584.0,152.0,263,0
70,1,28.0,1,1-2 Year,No,2630.0,26.0,26,0
54,1,28.0,1,1-2 Year,No,40672.0,26.0,294,0
24,1,35.0,1,< 1 Year,No,29001.0,152.0,83,0
27,1,36.0,1,< 1 Year,No,39460.0,152.0,137,0
29,1,28.0,1,< 1 Year,No,22759.0,152.0,168,0
23,1,2.0,1,< 1 Year,No,30125.0,151.0,81,0
52,1,28.0,0,1-2 Year,Yes,51925.0,124.0,294,0
41,1,28.0,0,1-2 Year,Yes,28343.0,124.0,288,1
56,1,8.0,1,1-2 Year,No,66912.0,29.0,65,0
35,1,36.0,1,1-2 Year,No,35864.0,152.0,103,0
33,1,18.0,1,< 1 Year,No,44136.0,152.0,226,0
46,1,24.0,0,1-2 Year,Yes,23882.0,125.0,275,0
29,1,29.0,1,< 1 Year,No,29073.0,152.0,160,0
23,1,8.0,1,< 1 Year,No,31600.0,160.0,102,0
43,1,28.0,0,1-2 Year,Yes,55555.0,124.0,237,1
26,1,8.0,0,< 1 Year,No,35952.0,152.0,38,0
24,1,30.0,1,< 1 Year,No,30543.0,152.0,234,0
73,1,8.0,0,1-2 Year,Yes,37307.0,25.0,73,0
41,1,28.0,0,> 2 Years,Yes,39960.0,122.0,39,0
26,1,9.0,0,< 1 Year,Yes,32367.0,152.0,275,0
41,1,11.0,0,1-2 Year,Yes,2630.0,124.0,59,0
33,1,39.0,0,< 1 Year,Yes,25209.0,152.0,236,1
24,1,50.0,1,< 1 Year,No,23447.0,152.0,144,0
21,1,28.0,1,< 1 Year,No,2630.0,163.0,174,0
34,1,28.0,0,1-2 Year,Yes,34057.0,26.0,242,1
28,1,25.0,1,< 1 Year,No,24795.0,152.0,12,0
51,1,35.0,0,1-2 Year,Yes,46135.0,124.0,277,1
21,1,36.0,0,< 1 Year,Yes,36714.0,160.0,12,0
22,1,15.0,0,< 1 Year,Yes,42563.0,152.0,284,0
51,1,29.0,1,1-2 Year,No,2630.0,10.0,290,0
27,1,28.0,1,< 1 Year,No,88673.0,152.0,34,0
29,1,46.0,1,< 1 Year,Yes,26949.0,154.0,49,0
43,1,28.0,0,1-2 Year,Yes,34104.0,157.0,158,0
22,1,30.0,1,< 1 Year,No,29552.0,152.0,293,0
46,1,8.0,0,1-2 Year,Yes,2630.0,124.0,24,0
55,1,28.0,0,1-2 Year,Yes,78749.0,26.0,143,0
43,0,36.0,0,1-2 Year,Yes,26454.0,124.0,175,0
49,1,8.0,0,1-2 Year,Yes,58739.0,26.0,102,0
64,1,46.0,1,1-2 Year,No,2630.0,124.0,224,0
62,1,15.0,0,1-2 Year,Yes,46294.0,124.0,253,0
24,1,28.0,1,< 1 Year,Yes,64057.0,152.0,181,0
33,1,28.0,1,< 1 Year,Yes,24934.0,154.0,115,0
26,1,8.0,1,< 1 Year,No,31583.0,160.0,110,0
24,1,47.0,1,< 1 Year,No,35177.0,152.0,138,0
24,1,18.0,1,< 1 Year,No,39704.0,152.0,183,0
43,1,28.0,1,1-2 Year,Yes,37598.0,13.0,182,0
45,1,28.0,1,1-2 Year,No,26531.0,124.0,32,0
23,1,30.0,1,< 1 Year,No,26392.0,152.0,217,0
25,1,2.0,1,< 1 Year,Yes,2630.0,160.0,145,0
59,1,28.0,1,1-2 Year,No,40651.0,111.0,192,0
37,1,28.0,0,1-2 Year,Yes,2630.0,124.0,89,1
54,1,28.0,0,1-2 Year,Yes,2630.0,158.0,261,0
49,1,28.0,0,1-2 Year,Yes,48164.0,30.0,240,0
23,1,13.0,0,< 1 Year,Yes,21178.0,152.0,79,0
24,1,50.0,1,< 1 Year,Yes,2630.0,152.0,272,0
60,1,28.0,0,1-2 Year,Yes,46910.0,26.0,222,1
70,1,29.0,0,1-2 Year,No,35882.0,124.0,298,0
40,1,39.0,0,1-2 Year,Yes,31919.0,124.0,126,0
30,1,8.0,0,< 1 Year,Yes,24549.0,154.0,136,0
24,1,16.0,1,< 1 Year,No,30990.0,152.0,202,0
69,1,41.0,1,1-2 Year,No,62390.0,124.0,28,0
24,1,39.0,1,< 1 Year,No,2630.0,152.0,226,0
26,1,46.0,0,< 1 Year,No,46508.0,152.0,254,0
29,1,11.0,1,< 1 Year,No,28357.0,152.0,17,0
36,1,16.0,1,1-2 Year,No,23303.0,152.0,132,0
24,1,35.0,1,< 1 Year,No,38297.0,152.0,196,0
21,1,15.0,0,< 1 Year,Yes,45346.0,152.0,140,0
24,1,37.0,0,< 1 Year,No,33533.0,151.0,83,0
38,1,20.0,0,1-2 Year,Yes,2630.0,124.0,209,1
44,1,3.0,0,1-2 Year,No,2630.0,26.0,129,1
23,1,39.0,1,< 1 Year,No,30964.0,152.0,55,0
32,1,43.0,1,< 1 Year,No,27244.0,152.0,146,0
49,1,29.0,0,1-2 Year,Yes,39780.0,124.0,60,0
60,1,8.0,1,1-2 Year,No,33217.0,152.0,25,0
40,1,28.0,0,> 2 Years,Yes,32206.0,26.0,96,0
51,1,28.0,0,1-2 Year,Yes,39613.0,122.0,124,1
27,1,21.0,0,< 1 Year,No,2630.0,152.0,296,0
51,1,28.0,0,1-2 Year,No,42579.0,124.0,180,0
24,1,3.0,0,< 1 Year,No,20044.0,152.0,242,0
45,1,28.0,0,> 2 Years,Yes,2630.0,156.0,246,0
53,1,8.0,0,1-2 Year,Yes,61207.0,124.0,42,0
22,1,49.0,1,< 1 Year,No,2630.0,152.0,14,0
55,1,35.0,0,1-2 Year,Yes,2630.0,156.0,108,0
23,1,46.0,1,< 1 Year,No,28422.0,152.0,62,0
23,1,8.0,1,< 1 Year,Yes,40328.0,152.0,291,0
44,1,48.0,0,> 2 Years,Yes,2630.0,157.0,270,0
29,1,36.0,0,< 1 Year,Yes,34372.0,124.0,135,0
28,1,41.0,1,< 1 Year,No,26283.0,152.0,161,0
66,1,46.0,0,1-2 Year,Yes,20280.0,26.0,65,0
27,1,35.0,1,< 1 Year,No,29951.0,152.0,76,0
25,1,35.0,1,< 1 Year,No,30127.0,152.0,43,0
23,1,49.0,0,< 1 Year,Yes,27745.0,152.0,225,0
23,1,46.0,1,< 1 Year,No,24904.0,152.0,258,0
68,1,46.0,0,1-2 Year,Yes,2630.0,157.0,263,0
49,1,28.0,0,1-2 Year,No,39143.0,26.0,61,0
60,1,33.0,1,1-2 Year,No,47539.0,124.0,268,0
27,1,41.0,0,< 1 Year,Yes,32615.0,152.0,262,0
25,1,36.0,1,< 1 Year,No,28140.0,152.0,17,0
63,1,35.0,0,1-2 Year,Yes,48785.0,152.0,202,1
53,1,29.0,0,1-2 Year,No,27626.0,26.0,262,0
59,1,46.0,1,1-2 Year,No,24601.0,26.0,34,0
25,1,35.0,1,< 1 Year,No,57001.0,152.0,174,0
21,1,8.0,0,< 1 Year,Yes,32015.0,152.0,137,0
53,1,46.0,0,1-2 Year,Yes,28684.0,124.0,57,0
25,1,10.0,1,< 1 Year,No,28125.0,152.0,11,0
28,1,30.0,1,< 1 Year,No,27996.0,152.0,246,0
24,1,50.0,1,< 1 Year,No,22956.0,152.0,164,0
52,1,3.0,1,1-2 Year,No,23913.0,26.0,267,0
52,1,13.0,1,1-2 Year,No,33977.0,124.0,78,0
24,1,3.0,0,< 1 Year,Yes,23608.0,26.0,120,1
24,1,9.0,0,< 1 Year,Yes,32839.0,152.0,155,1
22,1,15.0,0,< 1 Year,No,39041.0,152.0,254,0
21,1,45.0,0,< 1 Year,Yes,32128.0,152.0,28,0
46,1,28.0,1,1-2 Year,No,42011.0,24.0,153,0
24,1,28.0,1,< 1 Year,No,67789.0,152.0,42,0
22,1,46.0,1,< 1 Year,No,32588.0,152.0,18,0
30,1,31.0,0,1-2 Year,Yes,2630.0,26.0,215,0
29,1,36.0,0,< 1 Year,No,43130.0,152.0,44,0
38,1,47.0,0,1-2 Year,No,31450.0,124.0,169,0
76,1,12.0,0,1-2 Year,Yes,2630.0,26.0,84,0
44,1,8.0,0,1-2 Year,Yes,32128.0,124.0,202,1
44,1,15.0,0,1-2 Year,Yes,30775.0,124.0,181,0
22,1,15.0,0,< 1 Year,Yes,37358.0,152.0,184,0
52,1,15.0,0,1-2 Year,Yes,29669.0,152.0,238,0
72,1,8.0,1,1-2 Year,No,43893.0,26.0,149,0
27,1,28.0,1,< 1 Year,No,29263.0,152.0,119,0
26,1,11.0,1,< 1 Year,No,32280.0,152.0,249,0
22,1,33.0,1,< 1 Year,No,42295.0,152.0,233,0
28,1,43.0,0,< 1 Year,No,2630.0,160.0,64,0
23,1,50.0,1,< 1 Year,No,32323.0,152.0,144,0
63,1,28.0,0,1-2 Year,Yes,40394.0,124.0,293,1
20,1,29.0,1,1-2 Year,No,2630.0,156.0,62,0
45,1,10.0,1,1-2 Year,No,33074.0,155.0,46,0
77,1,28.0,0,1-2 Year,Yes,49443.0,122.0,155,0
63,1,8.0,0,1-2 Year,Yes,47250.0,26.0,297,0
45,1,32.0,0,1-2 Year,Yes,2630.0,124.0,299,1
24,1,8.0,1,< 1 Year,No,36026.0,152.0,172,0
57,1,28.0,0,1-2 Year,Yes,52508.0,26.0,143,0
26,1,45.0,1,< 1 Year,No,2630.0,152.0,252,0
35,1,28.0,0,1-2 Year,Yes,27231.0,124.0,203,0
25,1,6.0,1,< 1 Year,No,25276.0,152.0,56,0
33,1,46.0,0,< 1 Year,Yes,2630.0,26.0,31,1
40,1,30.0,0,> 2 Years,Yes,31691.0,124.0,242,0
20,1,26.0,0,< 1 Year,Yes,32215.0,160.0,99,0
31,1,21.0,0,1-2 Year,Yes,2630.0,156.0,111,0
23,1,8.0,1,< 1 Year,No,30420.0,160.0,214,0
69,1,29.0,0,1-2 Year,Yes,39621.0,26.0,53,0
26,1,41.0,1,< 1 Year,No,23112.0,152.0,207,0
60,1,28.0,1,1-2 Year,No,24574.0,49.0,49,0
45,1,28.0,0,1-2 Year,Yes,27059.0,26.0,223,1
36,1,4.0,0,1-2 Year,Yes,26758.0,124.0,176,0
40,1,21.0,1,1-2 Year,No,30847.0,152.0,252,0
25,1,8.0,1,< 1 Year,No,40864.0,152.0,13,0
52,1,28.0,0,> 2 Years,Yes,39126.0,26.0,152,0
24,1,24.0,0,< 1 Year,No,22305.0,152.0,99,0
50,1,3.0,0,1-2 Year,Yes,47224.0,124.0,195,1
48,1,41.0,0,1-2 Year,Yes,35917.0,124.0,70,0
79,1,28.0,0,1-2 Year,Yes,2630.0,160.0,116,1
47,1,30.0,1,1-2 Year,No,24168.0,152.0,127,0
66,1,28.0,1,1-2 Year,No,45464.0,124.0,254,0
35,1,3.0,0,1-2 Year,Yes,2630.0,157.0,112,0
37,1,12.0,0,1-2 Year,No,2630.0,26.0,234,0
49,1,28.0,0,1-2 Year,No,2630.0,157.0,279,0
54,1,28.0,0,1-2 Year,Yes,63910.0,26.0,271,1
26,1,21.0,1,< 1 Year,No,31656.0,152.0,284,0
52,1,29.0,0,1-2 Year,No,2630.0,26.0,137,1
27,1,9.0,1,< 1 Year,No,35453.0,152.0,147,0
52,1,28.0,0,1-2 Year,Yes,42560.0,124.0,109,0
23,1,32.0,0,< 1 Year,Yes,26008.0,152.0,15,0
49,1,28.0,0,1-2 Year,Yes,43396.0,26.0,65,1
23,1,46.0,1,< 1 Year,No,34386.0,152.0,214,0
34,1,50.0,0,1-2 Year,Yes,2630.0,156.0,108,0
24,1,18.0,1,< 1 Year,No,27836.0,152.0,29,0
25,1,28.0,1,< 1 Year,No,25826.0,152.0,151,0
22,1,32.0,0,< 1 Year,Yes,29998.0,152.0,234,0
20,1,32.0,1,< 1 Year,No,2630.0,160.0,207,0
72,1,28.0,0,1-2 Year,Yes,64537.0,124.0,240,0
41,1,8.0,1,1-2 Year,No,40427.0,124.0,30,0
46,1,47.0,1,1-2 Year,No,36102.0,26.0,67,0
77,1,47.0,1,1-2 Year,No,46359.0,124.0,266,0
23,1,16.0,1,< 1 Year,No,27578.0,152.0,97,0
29,1,29.0,1,< 1 Year,No,40285.0,152.0,72,0
42,1,8.0,1,1-2 Year,No,57488.0,124.0,29,0
25,1,9.0,1,< 1 Year,No,30637.0,152.0,160,0
24,1,6.0,1,< 1 Year,No,26515.0,152.0,104,0
67,1,8.0,1,1-2 Year,No,2630.0,124.0,114,0
76,1,28.0,0,> 2 Years,Yes,29331.0,26.0,70,0
24,1,35.0,1,< 1 Year,No,24781.0,152.0,265,0
23,1,15.0,0,< 1 Year,No,2630.0,152.0,52,0
44,1,28.0,0,1-2 Year,Yes,36243.0,124.0,237,0
21,1,41.0,1,< 1 Year,No,24334.0,152.0,11,0
22,1,39.0,1,< 1 Year,No,34846.0,152.0,219,0
23,1,3.0,0,< 1 Year,Yes,22516.0,152.0,135,0
25,1,28.0,0,< 1 Year,Yes,2630.0,156.0,63,0
26,1,37.0,0,< 1 Year,Yes,18832.0,160.0,132,0
31,1,8.0,1,< 1 Year,No,44680.0,152.0,40,0
28,1,21.0,1,< 1 Year,No,29707.0,151.0,95,0
33,1,14.0,1,< 1 Year,No,2630.0,152.0,149,0
54,1,28.0,0,1-2 Year,Yes,37524.0,122.0,227,0
41,1,41.0,0,1-2 Year,Yes,2630.0,124.0,224,0
30,1,28.0,1,1-2 Year,No,37678.0,26.0,242,0
33,1,28.0,0,< 1 Year,Yes,49618.0,124.0,245,0
46,1,46.0,1,1-2 Year,No,41003.0,26.0,204,0
23,1,41.0,1,< 1 Year,No,36921.0,152.0,147,0
79,1,28.0,1,1-2 Year,Yes,28239.0,26.0,41,0
35,1,4.0,1,1-2 Year,Yes,26312.0,26.0,264,0
43,1,28.0,0,1-2 Year,Yes,43327.0,26.0,192,0
28,1,46.0,0,< 1 Year,Yes,23864.0,152.0,151,0
40,1,8.0,0,1-2 Year,Yes,2630.0,124.0,182,0
23,1,8.0,0,< 1 Year,No,36756.0,152.0,128,0
21,1,46.0,1,< 1 Year,No,25532.0,160.0,136,0
43,1,0.0,0,1-2 Year,Yes,2630.0,124.0,254,0
52,1,2.0,0,1-2 Year,Yes,35788.0,124.0,296,0
21,1,13.0,1,< 1 Year,No,39305.0,160.0,157,0
47,1,48.0,1,1-2 Year,No,2630.0,26.0,109,0
23,1,11.0,1,< 1 Year,No,32839.0,152.0,101,0
42,1,28.0,0,1-2 Year,Yes,30400.0,124.0,284,0
35,1,11.0,0,1-2 Year,Yes,37376.0,26.0,227,0
45,1,28.0,0,1-2 Year,Yes,51607.0,37.0,56,0
22,1,14.0,1,< 1 Year,No,23194.0,152.0,177,0
24,1,13.0,1,< 1 Year,No,26519.0,152.0,198,0
63,1,28.0,0,1-2 Year,Yes,40938.0,124.0,227,0
23,1,8.0,1,< 1 Year,No,42400.0,26.0,30,0
23,1,8.0,0,< 1 Year,Yes,35829.0,152.0,207,0
67,1,8.0,1,1-2 Year,No,48595.0,26.0,131,0
43,1,4.0,1,1-2 Year,No,32340.0,124.0,199,0
70,1,50.0,0,1-2 Year,Yes,35409.0,124.0,123,0
44,1,28.0,0,> 2 Years,Yes,2630.0,124.0,182,0
35,1,8.0,1,1-2 Year,No,35714.0,124.0,158,0
49,1,3.0,0,1-2 Year,Yes,54715.0,26.0,62,0
26,1,15.0,0,< 1 Year,No,43602.0,160.0,133,0
22,1,28.0,0,< 1 Year,Yes,38864.0,152.0,61,0
35,1,8.0,0,1-2 Year,No,2630.0,157.0,292,0
29,1,15.0,0,< 1 Year,Yes,2630.0,152.0,29,0
28,1,36.0,0,< 1 Year,Yes,36093.0,152.0,107,0
24,1,28.0,1,< 1 Year,No,47506.0,152.0,164,0
24,1,11.0,1,< 1 Year,No,52192.0,152.0,191,0
61,1,18.0,0,1-2 Year,Yes,36382.0,26.0,287,1
34,1,28.0,1,1-2 Year,No,42638.0,124.0,117,0
67,1,46.0,0,1-2 Year,Yes,30031.0,124.0,216,0
24,1,31.0,0,< 1 Year,Yes,2630.0,152.0,182,0
21,1,46.0,1,< 1 Year,No,49499.0,152.0,263,0
21,1,45.0,0,< 1 Year,Yes,22272.0,160.0,81,0
41,1,1.0,1,1-2 Year,No,2630.0,124.0,91,0
24,1,10.0,1,< 1 Year,No,19090.0,152.0,129,0
24,1,35.0,0,< 1 Year,Yes,2630.0,160.0,17,0
26,1,7.0,1,< 1 Year,No,41610.0,152.0,100,0
32,1,8.0,1,< 1 Year,No,35582.0,26.0,290,0
24,1,30.0,1,< 1 Year,No,28171.0,152.0,172,0
25,1,10.0,1,< 1 Year,No,40242.0,152.0,129,0
27,1,46.0,0,< 1 Year,Yes,2630.0,156.0,100,0
53,1,45.0,0,1-2 Year,Yes,20445.0,26.0,241,0
45,1,28.0,0,1-2 Year,Yes,29974.0,124.0,62,0
28,1,50.0,1,< 1 Year,No,22226.0,152.0,216,0
24,1,37.0,0,< 1 Year,Yes,19325.0,152.0,233,0
63,1,33.0,1,1-2 Year,No,97335.0,19.0,52,0
46,1,46.0,0,1-2 Year,Yes,25803.0,124.0,273,1
22,1,28.0,1,< 1 Year,No,61686.0,152.0,180,0
26,1,8.0,1,< 1 Year,No,41056.0,152.0,79,0
29,1,28.0,0,< 1 Year,Yes,45636.0,152.0,168,0
27,1,11.0,1,< 1 Year,No,28471.0,152.0,34,0
25,1,17.0,0,< 1 Year,No,2630.0,152.0,40,0
44,1,28.0,0,1-2 Year,Yes,100502.0,26.0,122,0
25,1,3.0,1,< 1 Year,No,40580.0,152.0,243,0
46,1,50.0,0,1-2 Year,Yes,35768.0,124.0,32,0
36,1,28.0,0,1-2 Year,Yes,28078.0,124.0,102,0
53,1,28.0,0,1-2 Year,Yes,52543.0,26.0,296,1
43,1,46.0,0,1-2 Year,Yes,27218.0,11.0,129,0
52,1,3.0,0,< 1 Year,No,2630.0,1.0,222,0
23,1,37.0,0,< 1 Year,Yes,34915.0,152.0,146,0
61,1,28.0,0,1-2 Year,Yes,52089.0,124.0,95,0
41,1,28.0,0,1-2 Year,Yes,34649.0,26.0,23,0
53,1,50.0,1,1-2 Year,No,25086.0,26.0,217,0
45,1,8.0,1,1-2 Year,No,2630.0,124.0,240,0
26,1,15.0,1,< 1 Year,No,19103.0,152.0,286,0
27,1,41.0,1,< 1 Year,No,22014.0,152.0,129,0
44,1,28.0,0,1-2 Year,Yes,26330.0,26.0,201,1
26,1,3.0,1,< 1 Year,No,41358.0,152.0,31,0
27,1,28.0,1,< 1 Year,No,39848.0,152.0,237,0
66,1,46.0,1,1-2 Year,No,28898.0,124.0,61,0
26,1,28.0,1,< 1 Year,No,33622.0,152.0,193,0
24,1,41.0,1,< 1 Year,No,33692.0,152.0,208,0
56,1,11.0,0,1-2 Year,Yes,43782.0,26.0,140,0
61,1,28.0,0,1-2 Year,Yes,2630.0,156.0,51,0
34,1,8.0,1,1-2 Year,No,28645.0,152.0,64,0
26,1,41.0,1,< 1 Year,No,23383.0,152.0,15,0
34,1,35.0,0,1-2 Year,Yes,42508.0,124.0,151,1
21,1,30.0,0,1-2 Year,Yes,32578.0,124.0,100,0
27,1,28.0,1,< 1 Year,No,2630.0,152.0,285,0
25,1,28.0,0,< 1 Year,Yes,2630.0,156.0,164,0
46,1,33.0,0,1-2 Year,Yes,36600.0,124.0,279,0
39,1,28.0,1,1-2 Year,No,2630.0,124.0,268,0
34,1,30.0,1,1-2 Year,No,22076.0,124.0,212,0
38,1,45.0,1,1-2 Year,No,27936.0,122.0,296,0
44,1,0.0,0,> 2 Years,Yes,39666.0,26.0,27,0
64,1,46.0,0,1-2 Year,Yes,20772.0,124.0,174,0
20,1,47.0,1,< 1 Year,No,33209.0,160.0,256,0
25,1,28.0,1,< 1 Year,No,31405.0,152.0,49,0
61,1,15.0,1,1-2 Year,No,39815.0,14.0,259,0
43,1,28.0,0,1-2 Year,Yes,40317.0,124.0,187,0
74,1,10.0,1,1-2 Year,No,22833.0,26.0,17,0
55,1,43.0,0,1-2 Year,Yes,30696.0,154.0,140,1
28,1,37.0,1,< 1 Year,No,46312.0,152.0,142,0
24,1,3.0,1,< 1 Year,No,33421.0,152.0,65,0
37,1,31.0,1,1-2 Year,No,2630.0,124.0,283,0
27,1,15.0,0,< 1 Year,Yes,36999.0,160.0,211,0
23,1,46.0,1,< 1 Year,No,36142.0,152.0,21,0
57,1,28.0,0,> 2 Years,Yes,32458.0,26.0,165,0
24,1,10.0,1,< 1 Year,No,2630.0,152.0,78,0
41,1,28.0,0,1-2 Year,Yes,28471.0,13.0,46,0
22,1,12.0,1,< 1 Year,No,25028.0,152.0,237,0
29,1,16.0,0,< 1 Year,Yes,21202.0,152.0,55,0
45,1,28.0,0,1-2 Year,Yes,38634.0,26.0,283,1
55,1,28.0,0,1-2 Year,Yes,44890.0,26.0,39,1
77,1,33.0,1,1-2 Year,No,35758.0,124.0,201,0
24,1,41.0,1,< 1 Year,No,46986.0,152.0,243,0
26,1,8.0,1,< 1 Year,No,31519.0,152.0,186,0
22,1,21.0,0,< 1 Year,Yes,28655.0,152.0,271,0
24,1,9.0,1,< 1 Year,No,36607.0,152.0,95,0
23,1,28.0,0,< 1 Year,Yes,45927.0,152.0,184,0
47,1,12.0,1,1-2 Year,No,28580.0,124.0,69,0
29,1,50.0,1,< 1 Year,No,56214.0,152.0,64,0
77,1,28.0,0,1-2 Year,Yes,67697.0,55.0,83,0
25,1,41.0,0,< 1 Year,No,27570.0,152.0,74,0
53,1,28.0,0,1-2 Year,Yes,43245.0,26.0,297,0
51,1,48.0,0,1-2 Year,Yes,2630.0,26.0,73,0
39,1,47.0,1,1-2 Year,No,23726.0,16.0,291,0
74,1,24.0,0,1-2 Year,Yes,26253.0,26.0,38,0
29,1,8.0,0,< 1 Year,Yes,74203.0,26.0,219,0
42,1,28.0,1,1-2 Year,No,55602.0,154.0,157,0
26,1,28.0,0,< 1 Year,Yes,2630.0,152.0,126,0
32,1,11.0,1,< 1 Year,No,2630.0,152.0,234,0
61,1,20.0,0,1-2 Year,Yes,2630.0,124.0,84,0
39,1,50.0,1,1-2 Year,No,2630.0,124.0,30,0
23,1,30.0,0,< 1 Year,No,30441.0,152.0,149,0
47,1,9.0,1,1-2 Year,No,35773.0,152.0,176,0
26,1,2.0,1,< 1 Year,No,23058.0,152.0,135,0
24,1,10.0,1,< 1 Year,No,31441.0,152.0,257,1
25,1,18.0,1,< 1 Year,No,31225.0,152.0,261,0
56,1,48.0,1,1-2 Year,No,2630.0,26.0,291,0
23,1,24.0,1,< 1 Year,Yes,39306.0,152.0,114,0
45,1,46.0,0,1-2 Year,Yes,2630.0,157.0,64,1
44,1,50.0,1,1-2 Year,No,44575.0,18.0,139,0
23,1,12.0,1,< 1 Year,No,26276.0,152.0,68,0
22,1,36.0,1,< 1 Year,No,30964.0,152.0,291,0
41,1,28.0,0,1-2 Year,Yes,2630.0,26.0,289,0
57,1,28.0,0,> 2 Years,Yes,35109.0,124.0,125,0
40,1,28.0,1,1-2 Year,No,37191.0,26.0,106,0
56,1,28.0,1,1-2 Year,No,61104.0,52.0,139,0
54,1,41.0,1,1-2 Year,No,33094.0,26.0,298,0
26,1,2.0,1,< 1 Year,No,31116.0,152.0,207,0
71,1,28.0,0,1-2 Year,Yes,58451.0,26.0,215,0
42,1,28.0,0,1-2 Year,Yes,27109.0,124.0,218,0
66,1,28.0,0,1-2 Year,Yes,55068.0,26.0,159,0
43,1,28.0,1,1-2 Year,No,41842.0,26.0,98,0
51,1,28.0,0,1-2 Year,Yes,40665.0,26.0,282,0
48,1,46.0,0,1-2 Year,Yes,2630.0,26.0,283,0
24,1,47.0,1,< 1 Year,No,2630.0,152.0,177,0
59,1,28.0,0,1-2 Year,Yes,34832.0,26.0,283,0
30,1,30.0,0,< 1 Year,Yes,28195.0,152.0,60,0
45,1,26.0,0,1-2 Year,Yes,31668.0,120.0,126,0
26,1,29.0,1,< 1 Year,No,32510.0,152.0,99,0
71,1,28.0,1,1-2 Year,No,34940.0,124.0,212,0
64,1,40.0,1,1-2 Year,No,22043.0,124.0,86,0
22,1,29.0,0,< 1 Year,Yes,24085.0,152.0,255,0
21,1,15.0,0,< 1 Year,Yes,30292.0,160.0,143,0
23,1,44.0,1,< 1 Year,No,24675.0,152.0,115,0
42,1,30.0,1,1-2 Year,No,27701.0,26.0,266,0
37,1,28.0,0,1-2 Year,No,2630.0,7.0,226,0
26,1,29.0,1,< 1 Year,No,34928.0,152.0,221,0
52,1,30.0,0,1-2 Year,Yes,31236.0,155.0,30,1
48,1,46.0,0,1-2 Year,Yes,31056.0,11.0,163,0
62,1,28.0,1,1-2 Year,No,23939.0,26.0,40,0
38,1,33.0,0,1-2 Year,Yes,2630.0,26.0,167,0
38,1,28.0,0,1-2 Year,No,23948.0,3.0,126,0
27,1,21.0,1,< 1 Year,No,27738.0,152.0,288,0
26,1,31.0,1,< 1 Year,No,2630.0,152.0,11,0
66,1,28.0,1,1-2 Year,No,2630.0,124.0,115,0
71,1,35.0,0,1-2 Year,Yes,27080.0,124.0,230,1
36,1,28.0,1,1-2 Year,No,27155.0,26.0,169,0
21,1,43.0,0,< 1 Year,Yes,44449.0,152.0,193,0
56,1,46.0,1,1-2 Year,No,2630.0,26.0,205,0
41,1,28.0,0,> 2 Years,Yes,36103.0,26.0,58,0
21,1,15.0,0,< 1 Year,Yes,27710.0,160.0,172,0
37,1,28.0,0,1-2 Year,Yes,2630.0,150.0,220,1
38,1,8.0,0,1-2 Year,Yes,33362.0,26.0,185,0
24,1,8.0,1,< 1 Year,No,38861.0,26.0,293,0
68,1,28.0,0,1-2 Year,Yes,27348.0,26.0,110,0
29,1,11.0,0,1-2 Year,Yes,33757.0,124.0,116,1
26,1,41.0,1,< 1 Year,No,34302.0,152.0,254,0
37,1,32.0,1,1-2 Year,No,38381.0,152.0,59,0
33,1,49.0,0,1-2 Year,Yes,38212.0,124.0,244,1
58,1,28.0,1,1-2 Year,No,32451.0,35.0,267,0
25,1,21.0,1,< 1 Year,No,40979.0,152.0,96,0
23,1,34.0,1,< 1 Year,No,31040.0,152.0,177,0
22,1,11.0,1,< 1 Year,No,36158.0,152.0,199,0
80,1,46.0,1,1-2 Year,No,32962.0,11.0,103,0
